__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,DT_DOC,DT_DOC_2S,DT_CHANGED,KASA,SMETKA,FIRMA,AGENT,PREWOZ,P_CONTACT,F_CONTACT,USD,DM,LV,S_1,S_2,S_3,S_4,S_5,LV_ZA_USD,LV_ZA_DM,DM_ZA_USD,LV_ZA_1,LV_ZA_2,LV_ZA_3,LV_ZA_4,LV_ZA_5,OWNER,SIGN_BY,FACTUR_ID,FACTUR_BY,FACTUR_NO,FACTUR_DT,FACTUR_EX,FACTUR_PN,FACTUR_PD,FACTUR_OS,ISTAT_DEAL_TYPE,ISTAT_STAT_PROC,ISTAT_TERMS,ISTAT_TRANS_TYPE,ISTAT_TRANS_FROM,ISTAT_REGION,PROPS,NOTE,IS_OPEN,DT_AVANS,CD_J_NUMBER,CD_J_DATE,CD_DDS,CD_DUTY
7695,8,1,47384384,1321740392,1321740428,1321740541,Z,0000000293,ИНТЕРМЕТАЛ ООД,,,,,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1186621,1320440438,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
7695,9,1,39566039,1321740780,1321740803,1321741397,Z,0000000294,ТЕКА ООД,,,,,0.0,79.24,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,61479,1320341084,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
7695,10,1,48354021,1321753132,1321753153,1321753371,Z,0000000295,НИДАКС БЪЛГАРИЯ  ЕООД,,,,,0.0,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,49712,1321753192,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
7695,11,1,45625303,1321753934,1321753980,1321754004,Z,0000000296,СФК-ТРАК ООД,,,,,0.0,43.38,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,399585,1321753990,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
7695,12,1,49928270,1321757769,1321757793,1321757993,Z,0000000297,КОМЕТ ЕЛЕКТРОНИКС ООД,,,,,0.0,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,440387,1320957821,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
7695,13,1,46475098,1321758386,1321758413,1321758465,Z,0000000298,ИВДА-ГЕО ООД,,,,,0.0,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,173077,1320958443,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
7695,14,1,46070651,1321758496,1321758529,1321758570,Z,0000000299,ИВДА-ГЕО ООД,,,,,0.0,17.42,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,172792,1320258548,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
7695,15,1,44529112,1321759253,1321759323,1321759410,Z,0000000300,ИВДА-ГЕО ООД,,,,,0.0,43.29,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,8699,1320259383,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
7695,16,1,40581141,1321761880,1321761905,1321763114,Z,0000000301,ТАШЕВ ГАЛВИНГ ООД,,,,,0.0,134.91,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,2759156,1320263097,,,0,,,,,,,,,,,0,,1321700000,0.0,0.0
7695,17,1,39549036,1321832125,1321832138,1321832163,Z,0000000302,ЯВОР-М ЕООД,,,,,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,103266,1321632155,,,0,,,,,,,,,,,0,,1321800000,0.0,0.0
7733,0,1,44237267,1321835479,1321835522,1321835871,Z,0000000303,ВЮРТ-БЪЛГАРИЯ ЕООД,,,,,0.0,83.49,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1878014,1320435709,,,0,,,,,,,,,,,0,,1321800000,0.0,0.0
7733,1,1,46412897,1321836979,1321837023,1321837352,Z,0000000304,АПОГЕЙ 99 ООД,,,,,0.0,5320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,39180,1321737341,,,0,,,,,,,,,,,0,,1321800000,0.0,0.0
7733,2,1,39712425,1322054160,1322054474,1322054518,Z,0000000305,ПРАКТИКЕР РИТЕЙЛ ЕООД,,,,,0.0,59.78,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,91138772,1321954491,,,0,,,,,,,,,,,0,,1322000000,0.0,0.0
7733,3,1,42718659,1322055395,1322055411,1322055471,Z,0000000306,ИВДА-ГЕО ООД,,,,,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,173565,1321955457,,,0,,,,,,,,,,,0,,1322000000,0.0,0.0
7733,4,1,42003430,1322055973,1322056023,1322056056,Z,0000000307,НИРСТРОЙ ООД,,,,,0.0,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,137110,1321956048,,,0,,,,,,,,,,,0,,1322000000,0.0,0.0
7733,5,1,37295550,1322057361,1322057406,1324060593,Z,0000000308,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,59.25,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,340048391,1321957562,,,0,,,,,,,,,,,0,,1322000000,0.0,0.0
7733,6,1,33993022,1322057862,1322057908,1322057924,Z,0000000309,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,19.92,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10560852,1321657915,,,0,,,,,,,,,,,0,,1322000000,0.0,0.0
7733,7,1,41611647,1322059074,1322059101,1322059128,Z,0000000310,ДОВЕРИЕ-БРИКО АД,,,,,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,20241709,1322059117,,,0,,,,,,,,,,,0,,1322000000,0.0,0.0
7733,8,1,46010653,1322061940,1322061991,1322062162,Z,0000000311,ХИМ-СПЕКТЪР ООД,,,,,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,27159,1322062009,,,0,,,,,,,,,,,0,,1322000000,0.0,0.0
7733,9,1,40752959,1322338844,1322338872,1322338960,Z,0000000312,ДОВЕРИЕ-БРИКО АД,,,,,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,20242131,1322338941,,,0,,,,,,,,,,,0,,1322300000,0.0,0.0
7733,10,1,48939640,1322356467,1322356492,1322356559,Z,0000000313,ВЮРТ-БЪЛГАРИЯ ЕООД,,,,,0.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1882062,1321956541,,,0,,,,,,,,,,,0,,1322300000,0.0,0.0
7733,11,1,46286976,1322359444,1322359479,1322359502,Z,0000000314,ЛД ООД,,,,,0.0,200.262804026935,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,270671,1322059490,,,0,,,,,,,,,,,0,,1322300000,0.0,0.0
7733,12,1,44048724,1322362531,1322362565,1322362582,Z,0000000315,ХАРД ТЕХ ООД,,,,,0.0,80.32,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,20280,1321962573,,,0,,,,,,,,,,,0,,1322300000,0.0,0.0
7733,13,1,46233117,1322432828,1322432879,1322432976,Z,0000000316,ТАШЕВ ГАЛВИНГ ООД,,,,,0.0,251.4,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,2764915,1321832961,,,0,,,,,,,,,,,0,,1322400000,0.0,0.0
7733,14,1,35312672,1322433715,1322433859,1322433889,Z,0000000317,ШРАК ТЕХНИК ЕООД,,,,,0.0,64.8,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1469004381,1321833873,,,0,,,,,,,,,,,0,,1322400000,0.0,0.0
7733,15,1,42141506,1322550472,1322550550,1322551062,Z,0000000318,ШРАК ТЕХНИК ЕООД,,,,,0.0,50.1712665545267,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1469004728,1322451045,,,0,,,,,,,,,,,0,,1322500000,0.0,0.0
7733,16,1,49202417,1322553961,1322553983,1322554402,Z,0000000319,РЕДКО,,,,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,82805,1322454388,,,0,,,,,,,,,,,0,,1322500000,0.0,0.0
7733,17,1,39948306,1322554599,1322554770,1322554785,Z,0000000320,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,52.74,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10563131,1322354776,,,0,,,,,,,,,,,0,,1322500000,0.0,0.0
7844,0,1,34985736,1322555272,1322555300,1322555329,Z,0000000321,ВАЛЕРУС - ВАЛЕРИ РУСИНОВ ЕТ,,,,,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,126129,1322055312,,,0,,,,,,,,,,,0,,1322500000,0.0,0.0
7844,1,1,43713642,1322643592,1322643640,1322643829,Z,0000000322,ЛД ООД,,,,,0.0,179.5,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,270802,1322443669,,,0,,,,,,,,,,,0,,1322600000,0.0,0.0
7844,2,1,36171769,1322653610,1322653689,1322653742,Z,0000000323,ЕЛЕНА - ИНВЕСТ ООД,,,,,0.0,15.36,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,204328,1322653712,,,0,,,,,,,,,,,0,,1322600000,0.0,0.0
7844,3,1,41472027,1322656661,1322656729,1322656913,Z,0000000324,ПАТЛИДЖАНСКИ ООД,,,,,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,29992,1320656882,,,0,,,,,,,,,,,0,,1322600000,0.0,0.0
7844,4,1,35528408,1322660945,1322660976,1322661109,Z,0000000325,GENEBRE,,,,,0.0,1246.29,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1447687,1321961086,,,0,,,,,,,,,,,0,,1322600000,0.0,0.0
7844,5,1,47552843,1322663356,1322663438,1322664574,Z,0000000326,КРИСМЕТАЛ,,,,,0.0,388.5,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,10150425,1322563478,,,0,,,,,,,,,,,0,,1322600000,0.0,0.0
7844,6,1,39759828,1322737578,1322737716,1322738131,Z,0000000327,АПОГЕЙ 99 ООД,,,,,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,100039409,1322538100,,,0,,,,,,,,,,,0,,1322700000,0.0,0.0
7844,7,1,38528848,1322750590,1322750680,1322750892,Z,0000000328,АКСО МАНИЯ ЕООД,,,,,0.0,242.87,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1000048919,1322650752,,,0,,,,,,,,,,,0,,1322700000,0.0,0.0
7844,8,1,38355489,1322751614,1322751652,1322751692,Z,0000000329,ИВДА-ГЕО ООД,,,,,0.0,36.48,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1000173938,1322751666,,,0,,,,,,,,,,,0,,1322700000,0.0,0.0
7844,9,1,36049486,1322751798,1322751913,1322751940,Z,0000000330,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0340048623,1322751924,,,0,,,,,,,,,,,0,,1322700000,0.0,0.0
7844,10,1,42494605,1323054908,1323054940,1323054983,Z,0000000331,КОМЕКО АД,,,,,0.0,299.56,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,48785,1319954972,,,0,,,,,,,,,,,0,,1323000000,0.0,0.0
7844,11,1,49127007,1323054985,1323055004,1323055030,Z,0000000332,КОМЕКО АД,,,,,0.0,69.37,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,48945,1322755014,,,0,,,,,,,,,,,0,,1323000000,0.0,0.0
7844,12,1,35289984,1323141634,1323141707,1323142757,Z,0000000333,GENEBRE,,,,,0.0,2218.67,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,Proforma,1320942736,,,0,,,,,,,,,,,0,,1323100000,0.0,0.0
7844,13,1,47821663,1323150166,1323150333,1323151713,Z,0000000334,GENEBRE,,,,,0.0,2439.4,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1448317,1322350752,,,0,,,,,,,,,,,0,,1323100000,0.0,0.0
7844,14,1,47556610,1323153438,1323153456,1323153503,Z,0000000335,МЕДИЛИНК 2001 ЕООД,,,,,0.0,154.17,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,300125458,1322753472,,,0,,,,,,,,,,,0,,1323100000,0.0,0.0
7844,15,1,34566740,1323153875,1323153966,1323154086,Z,0000000336,РИТБУЛ ЕООД,,,,,0.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,5000040057,1323154059,,,0,,,,,,,,,,,0,,1323100000,0.0,0.0
7844,16,1,39843024,1323156584,1323156640,1323157216,Z,0000000337,ИВДА-ГЕО ООД,,,,,0.0,31.18,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1000174113,1323157199,,,0,,,,,,,,,,,0,,1323100000,0.0,0.0
7844,17,1,35997411,1323258558,1323258583,1323259029,Z,0000000338,РЕДКО,,,,,0.0,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0100082919,1323259015,,,0,,,,,,,,,,,0,,1323200000,0.0,0.0
6553,0,1,38010296,1323263869,1323263907,1323264131,Z,0000000339,МИКРОСИСТ ЕООД,,,,,0.0,187.148,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0001105383,1272764086,,,0,,,,,,,,,Стара фактура,,0,,1323200000,0.0,0.0
6553,1,1,41919532,1323365697,1323365721,1323365756,Z,0000000340,ИВДА-ГЕО ООД,,,,,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1000174245,1323365738,,,0,,,,,,,,,,,0,,1323300000,0.0,0.0
6553,2,1,49768853,1323366126,1323366164,1323366188,Z,0000000341,ТАШЕВ ГАЛВИНГ ООД,,,,,0.0,371.33,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,0002771107,1323366173,,,0,,,,,,,,,,,0,,1323300000,0.0,0.0
6553,3,1,48916675,1323366401,1323366437,1323366575,Z,0000000342,БУЛТЕКС 99 ЕООД,,,,,0.0,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,0460172359,1323366553,,,0,,,,,,,,,,,0,,1323300000,0.0,0.0
6553,4,1,44678299,1323434811,1323434866,1323434916,Z,0000000343,КРИСМЕТАЛ,,,,,0.0,96.02,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,0010150743,1323334902,,,0,,,,,,,,,,,0,,1323400000,0.0,0.0
6553,5,1,34045628,1323464686,1323464747,1323465227,Z,0000000344,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,34.23,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,0340048814,1323465212,,,0,,,,,,,,,,,0,,1323400000,0.0,0.0
6553,6,1,46854626,1323466416,1323466451,1323466641,Z,0000000345,МОНТАЖИ-64 ООД,,,,,0.0,144.96,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,2000212556,1321466581,,,0,,,,,,,,,,,0,,1323400000,0.0,0.0
6553,7,1,48531273,1323932581,1323932617,1323932909,Z,0000000346,ЛД ООД,,,,,0.0,3818.22,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0000271545,1323832882,,,0,,,,,,,,,,,0,,1323900000,0.0,0.0
6553,8,1,42765683,1323933460,1323933485,1323934342,Z,0000000347,ЛД ООД,,,,,0.0,830.09,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0000271544,1323834307,,,0,,,,,,,,,,,0,,1323900000,0.0,0.0
6553,9,1,49957218,1323934411,1323934521,1323934603,Z,0000000348,ЛД ООД,,,,,0.0,383.32,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0000271542,1323834572,,,0,,,,,,,,,,,0,,1323900000,0.0,0.0
6553,10,1,44305497,1323935389,1323935415,1323935443,Z,0000000349,КЕЪРОКС БЪЛГАРИЯ ЕООД,,,,,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0000467021,1323435425,,,0,,,,,,,,,,,0,,1323900000,0.0,0.0
6553,11,1,34463675,1323938927,1323939002,1323939116,Z,0000000350,GREEN POWER CO.,,,,,0.0,17207.01,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,CIGP26007,1322639090,,,0,,,,,,,,,,,0,,1323900000,0.0,0.0
6553,12,1,45189030,1323955183,1323955201,1323955239,Z,0000000351,ИФМ ЕЛЕКТРОНИК ЕООД,,,,,0.0,464.69,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0000041056,1323155222,,,0,,,,,,,,,,,0,,1323900000,0.0,0.0
6553,13,1,42217908,1323958968,1323959065,1323963551,Z,0000000352,CENTRAL FLUIDSYSTEMS S.R.O. / SWAGELOK,,,,,0.0,2827.398,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,26001063,1322759885,,,0,,,,,,,,,,,0,,1323900000,0.0,0.0
6553,14,1,50123861,1324152089,1324152270,1324152418,Z,0000000353,CENTRAL FLUIDSYSTEMS S.R.O. / SWAGELOK,,,,,0.0,3076.988,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,26001175,1323452401,,,0,,,,,,,,,,,0,,1324100000,0.0,0.0
6553,15,1,40114980,1324563972,1324563996,1324564067,Z,0000000361,ИВДА-ГЕО ООД,,,,,0.0,22.35,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1000174738,1324564045,,,0,,,,,,,,,,,0,,1324500000,0.0,0.0
6553,16,1,49763607,1324633638,1324633658,1324633708,Z,0000000362,ТАШЕВ ГАЛВИНГ ООД,,,,,0.0,98.49,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0002775549,1324433694,,,0,,,,,,,,,,,0,,1324600000,0.0,0.0
6553,24,1,39281484,1324452583,1324452602,1324452644,Z,0000000359,VITKOVICE CYLINDERS A.S.,,,,,0.0,22110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,15260022,1323452610,,,0,,,,,,,,,,,0,,1324400000,0.0,0.0
8110,1,1,47523351,1324152863,1324152887,1324152932,Z,0000000354,ЕЛЕКТРА ООД,,,,,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,61381,1323752901,,,0,,,,,,,,,,,0,,1324100000,0.0,0.0
8110,2,1,47326246,1324634359,1324634380,1324634410,Z,0000000363,ВИ ДЖИ ЕФ ООД,,,,,0.0,36.28,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,182331,1324434401,,,0,,,,,,,,,,,0,,1324600000,0.0,0.0
8110,3,1,46757408,1324635811,1324635922,1324635990,Z,0000000364,ТИЛКОМ ООД,,,,,0.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0000217193,1324135970,,,0,,,,,,,,,,,0,,1324600000,0.0,0.0
8110,4,1,38654618,1324461606,1324461664,1324461829,Z,0000000360,ПРАКТИКЕР РИТЕЙЛ ЕООД,,,,,0.0,38.88,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0091148362,1324461794,,,0,,,,,,,,,,,0,,1324400000,0.0,0.0
8110,5,1,35371493,1324641035,1324641085,1324641103,Z,0000000365,БУЛТЕКС 99 ЕООД,,,,,0.0,33.76,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0460172815,1324641092,,,0,,,,,,,,,,,0,,1324600000,0.0,0.0
8110,6,1,39898046,1324641860,1324641917,1324642172,Z,0000000366,ИВДА-ГЕО ООД,,,,,0.0,55.29,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1000174551,1324042149,,,0,,,,,,,,,,,0,,1324600000,0.0,0.0
8110,7,1,46976076,1324754565,1324754607,1324754684,Z,0000000367,ШРАК ТЕХНИК ЕООД,,,,,0.0,144.6,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1469006288,1324654650,,,0,,,,,,,,,,,0,,1324700000,0.0,0.0
8110,8,1,45247936,1324754757,1324754812,1324755031,Z,0000000368,ШРАК ТЕХНИК ЕООД,,,,,0.0,19.680596,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,1469006245,1324555018,,,0,,,,,,,,,,,0,,1324700000,0.0,0.0
8110,9,1,33671433,1324755362,1324755415,1324755682,Z,0000000369,ДОВЕРИЕ-БРИКО АД,,,,,0.0,78.33,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0020247015,1324655650,,,0,,,,,,,,,,,0,,1324700000,0.0,0.0
8110,10,1,47461536,1324756068,1324756118,1324756171,Z,0000000370,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,31.113,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Yordan Markov,,D,Грийн Иновейшън АД,0340049086,1324756160,,,0,,,,,,,,,,,0,,1324700000,0.0,0.0
