__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,SMTYPE,DATETIME,NUM,DT_DOC,SMETKA,SKLAD,GRUPA,STOKA,SER_NO,RAZHOD,OLD_VALUE,OLD_TEXT,NEW_VALUE,NEW_TEXT,FIRMA
5743,15,1,1099,2,3,39355756,7,1305862067,0000000058,Склад,Swagelok,2 micron element kit for 2F series,,,0.0,,0.0,,
5743,16,1,1100,2,3,39355756,8,1305862067,0000000058,Склад,Swagelok,BULKHEAD UNION 6MM SWA,,,0.0,,0.0,,
5743,17,1,1101,2,3,39355756,9,1305862067,0000000058,Склад,Swagelok,"316 SS Ferrule set, 1 front/1 back for 6mm tube",,,0.0,,0.0,,
5743,18,1,1102,2,3,39355756,10,1305862067,0000000058,Склад,Swagelok,"Stainless steel tube fitting, union 6mm",,,0.0,,0.0,,
5743,19,1,1103,2,3,39355756,11,1305862067,0000000058,Склад,Swagelok,"Stainless steel instr., low profile sleeve",,,0.0,,0.0,,
5743,20,1,1104,2,3,39355756,12,1305862067,0000000058,Склад,Swagelok,Stainless steel instrumentation quick connect,,,0.0,,0.0,,
5743,21,1,1105,2,3,39355756,13,1305862067,0000000058,Склад,Swagelok,BULKHEAD UNION 6MM SWA,0005285068,,0.0,,0.0,,
5743,22,1,1109,2,3,37685575,2,1305932796,0000000059,Склад,Заваръчни връзки,"Капа шевна зав. 316L, 323.0х3.0",,,0.0,,0.0,,
5743,23,1,1110,2,3,37685575,3,1305932796,0000000059,Склад,Крисметал,уплътнение CF3000 PTFE 453988 DN40,,,0.0,,0.0,,
5743,24,1,1121,2,6,46287621,2,1305934966,0000000028,Склад,М6,болт цинк 00933 8801 6 60 М6х60,,,0.0,,0.0,,
5743,25,1,1122,2,6,46287621,3,1305934966,0000000028,Склад,М6,гайка 00934 8001 6 М6,,,0.0,,0.0,,
5743,26,1,1123,2,6,46287621,4,1305934966,0000000028,Склад,М6,шайба цинк 00125 0001 6 М6,,,0.0,,0.0,,
5510,0,1,1128,2,6,46287621,5,1305934966,0000000028,Склад,ИФМ,Температурен датчик,ta-025clem14-a-zvg/us,,0.0,,0.0,,
5510,1,1,1161,2,3,47079747,2,1306264576,0000000063,Суровини,Филипекс,Ламарина 316L - 5х1250х2500,,,0.0,,0.0,,
5510,2,1,1165,2,6,41552683,2,1306335249,0000000029,Склад,Крисметал,уплътнение CF3000 PTFE 453989 DN50,10143532/110925/pfte50,,0.0,,0.0,,
5510,3,1,1197,2,6,35456505,3,1306432944,0000000030,Склад,ДЕАТРЕЙД,Тефлонов лист 1мм х1200х1200,4170/021025,,0.0,,0.0,,
5510,4,1,1202,2,6,35456505,4,1306432944,0000000030,Склад,Устройства,Сензор за поток (flowmeter),smr21xgxfrkg,,0.0,,0.0,,
5510,5,1,1208,2,6,35456505,5,1306432944,0000000030,Склад,М16,"Болт с шестостенна глава Zn, M 16x55",340045082/081025,,0.0,,0.0,,
5510,6,1,1213,2,6,35456505,6,1306432944,0000000030,Склад,Фланцови връзки,Филтър INOX 316 Фл. PN16 DN50,10143532/110925/f50,,0.0,,0.0,,
5510,7,1,1218,2,6,35456505,7,1306432944,0000000030,Склад,Унител,"захранващо устройство, SDR-240-24",250825/1,,0.0,,0.0,,
5510,8,1,1224,2,6,35412725,5,1306534918,0000000031,Склад,ИТТ,"Пружинен щекер, Zn ф5/20.1 - 26",340044944/011025,,0.0,,0.0,,
5510,9,1,1228,2,6,38191757,3,1306634068,0000000032,Склад,Крисметал,уплътнение CF3000 PTFE 453986 DN25,10143532/110925/pfte25,,0.0,,0.0,,
5510,10,1,1230,2,6,38191757,4,1306634068,0000000032,Склад,Кранове,кран за задвижка VP703000 1/2 - DN15,1658148,,0.0,,0.0,,
5510,11,1,1231,2,6,38191757,5,1306634068,0000000032,Склад,Заваръчни връзки,"тройник 304,заварка 33.7х2, 1`",10143532/110925/t1`,,0.0,,0.0,,
5510,12,1,1232,2,6,38191757,6,1306634068,0000000032,Склад,Фитинги 316,нипел шестостен 108804 1/2`,143284/02092025/2,,0.0,,0.0,,
5510,13,1,1233,2,6,38191757,7,1306634068,0000000032,Склад,Фитинги 316,коляно 90гр. вътр./вън. резба 101504 1/2`,07082025,,0.0,,0.0,,
5510,14,1,1241,2,3,47560598,2,1306643724,0000000074,Склад,Фитинги 316,кръст AB1345 1 1/4`,,,0.0,,0.0,,
5510,15,1,1242,2,3,47560598,3,1306643724,0000000074,Склад,Крисметал,"Нерж. вентил 316, DN40",,,0.0,,0.0,,
5510,16,1,1243,2,3,47560598,4,1306643724,0000000074,Склад,Крисметал,Скоба с укреп. с уплътнение 2“,,,0.0,,0.0,,
5510,17,1,1245,2,6,38191757,8,1306634068,0000000032,Склад,Крисметал,"Нерж. вентил 316, DN40",10144259/021025,,0.0,,0.0,,
5510,18,1,1246,2,6,38191757,9,1306634068,0000000032,Склад,Крисметал,"Нерж. вентил 316, DN40",10144596/101025/3,,0.0,,0.0,,
5510,19,1,1247,2,6,38191757,10,1306634068,0000000032,Склад,Крисметал,Скоба с укреп. с уплътнение 2“,10144596/101025/4,,0.0,,0.0,,
5510,20,1,1254,2,6,38191757,11,1306634068,0000000032,Склад,ЛД,Гайки,261922/240925,,0.0,,0.0,,
5510,21,1,1256,2,6,38191757,12,1306634068,0000000032,Склад,М16,болт цинк 00933 8801 16 50 М16х50,,,0.0,,0.0,,
5510,22,1,1260,2,6,38191757,13,1306634068,0000000032,Склад,Schrack,реле за време - механично ZR5E0011 8А,080825/1,,0.0,,0.0,,
5510,23,1,1261,2,6,38191757,14,1306634068,0000000032,Склад,Schrack,реле за време - механично ZR5E0011 8А,1459017125/061025,,0.0,,0.0,,
5510,24,1,1321,2,6,34912317,2,1306934950,0000000033,Склад,Фитинги 316,"Холендър 316, м/ж PTFE 1/2`",10143120/27082025/3,,0.0,,0.0,,
5510,25,1,1322,2,6,34912317,3,1306934950,0000000033,Склад,Фитинги 316,муфа намалител 105405 1/2х1/4,,,0.0,,0.0,,
5510,26,1,1323,2,6,34912317,4,1306934950,0000000033,Склад,Фитинги 316,нипел шестостен 108804 1/2`,143284/02092025/2,,0.0,,0.0,,
5725,0,1,1324,2,6,34912317,5,1306934950,0000000033,Склад,Фитинги 316,преход м/ж 102105 1/2х1/4,143284/02092025/6,,0.0,,0.0,,
5725,1,1,1325,2,6,34912317,6,1306934950,0000000033,Склад,Фитинги 316,тройник вътр. резба 102304 1/2`,07082025,,0.0,,0.0,,
5725,2,1,1327,2,6,34912317,7,1306934950,0000000033,Склад,AFP,Гъба демистър (Wire mesh separator mono circolar,246/031025,,0.0,,0.0,,
5725,3,1,1333,2,6,34912317,7,1306934950,0000000033,Склад,AFP,Гъба демистър (Wire mesh separator mono circolar,246/031025,,4.0,бр.,5.0,бр.,
5725,4,1,1346,2,6,50300026,2,1307032550,0000000034,Склад,СМ Сензорматик,"Датчик за налягане, 0-10 bar., G 1/2`",52694,,0.0,,0.0,,
5725,5,1,1347,2,6,50300026,3,1307032550,0000000034,Склад,СМ Сензорматик,"Датчик за налягане, 0-10 bar., G 1/2`",25701,,0.0,,0.0,,
5725,6,1,1350,2,6,50300026,4,1307032550,0000000034,Склад,Заваръчни връзки,"Коляно 90o 304L заварка (48,3х2) 1 1/2``",10143532/110925/k1.1/2`,,0.0,,0.0,,
5725,7,1,1351,2,6,50300026,5,1307032550,0000000034,Склад,Заваръчни връзки,"тройник 304, заварка, 48.3х2, 1 1/2`",10143532/110925/t1.1/2`,,0.0,,0.0,,
5725,8,1,1366,2,6,50300026,6,1307032550,0000000034,Склад,Климатех,"Тръба оребрена, 25х2, 2м.",1965/171224,,0.0,,0.0,,
5725,9,1,1371,2,6,50300026,6,1307032550,0000000034,Склад,Климатех,Тръба оребрена (25х2 - 50) 2м,28082025/8,,0.0,,0.0,,
5725,10,1,1390,2,6,50300026,7,1307032550,0000000034,Склад,SCHUBERT & SALZER,Sliding Gate Motor Valve 8038 H2,2916800002/3,,0.0,,0.0,,
5725,11,1,1391,2,6,50300026,8,1307032550,0000000034,Склад,SCHUBERT & SALZER,Sliding Gate Motor Valve 8038 О2,2916800001/1,,0.0,,0.0,,
5725,12,1,1403,2,6,38191757,6,1306634068,0000000032,Склад,Фитинги 316,нипел шестостен 108804 1/2`,143284/02092025/2,,0.0,,0.0,,
5725,13,1,1408,2,6,40113045,2,1307132177,0000000035,Склад,ИФМ,Температурен датчик,ta-025clem14-a-zvg/us,,0.0,,0.0,,
5725,14,1,1415,2,6,40113045,3,1307132177,0000000035,Склад,Микромакс,Гумен лист 5/1200мм EPDM,192741/031025,,0.0,,0.0,,
5725,15,1,1420,2,6,40113045,4,1307132177,0000000035,Склад,Suzhou,Sealing Gasket  PTFE 118*118*130 cm,VMA2025081801/18082025/2,,0.0,,0.0,,
5725,16,1,1421,2,6,40113045,5,1307132177,0000000035,Суровини,DF,"Перфорирана ламарина, 1000х2000х0.5",1216/230925,,0.0,,0.0,,
5725,17,1,1422,2,6,40113045,6,1307132177,0000000035,Суровини,Филипекс,Ламарина 316L - 5х1250х2500,97611/130825/2,,0.0,,0.0,,
5725,18,1,1423,2,6,40113045,7,1307132177,0000000035,Суровини,Филипекс,Ламарина 316L - 2х1250х2500,97611/130825,,0.0,,0.0,,
5725,19,1,1426,2,6,40113045,8,1307132177,0000000035,Склад,Тръби,Тръба шевна 304L (33.7x2) 1``,10143532/110925/33.7,,0.0,,0.0,,
5725,20,1,1427,2,6,40113045,9,1307132177,0000000035,Склад,Тръби,Тръба шевна 304L (21.3x2) 1/2``,28082025/2,,0.0,,0.0,,
5725,21,1,1428,2,6,40113045,10,1307132177,0000000035,Склад,Тръби,"Тръба шевна 304L (48,3х2) 1 1/2``",28082025/4,,0.0,,0.0,,
5725,22,1,1429,2,6,40113045,11,1307132177,0000000035,Склад,Тръби,"Тръба шевна 304L (114,3х2) 4``",28082025/7,,0.0,,0.0,,
5725,23,1,1430,2,6,40113045,12,1307132177,0000000035,Склад,Тръби,"Тръба шевна 304L (168,3х2) 6``",10143532/110925/168.3,,0.0,,0.0,,
5725,24,1,1431,2,6,40113045,13,1307132177,0000000035,Склад,Заваръчни връзки,"Капа 316L заварка (114,3х2) 4``",10143532/110925/4`,,0.0,,0.0,,
5725,25,1,1432,2,6,40113045,14,1307132177,0000000035,Склад,Заваръчни връзки,Капа 316L заварка (168.3x2.0) 6``,10143532/110925/6`,,0.0,,0.0,,
5840,0,1,1450,2,6,40113045,15,1307132177,0000000035,Склад,М12,болт цинк 00933 8801 12 40 М12х40,,,0.0,,0.0,,
5840,1,1,1463,2,6,40113045,16,1307132177,0000000035,Склад,Алезор,"Термодвойка тип К1300, 150мм.",24295/141025,,0.0,,0.0,,
5840,2,1,1464,2,6,40113045,17,1307132177,0000000035,Склад,Алезор,Торморегулатор REX C100 SSR,2025Y06M,,0.0,,0.0,,
5840,3,1,1465,2,6,40113045,18,1307132177,0000000035,Склад,Аквафор,Дейонизираща колона DF844,81066/040925/3,,0.0,,0.0,,
5840,4,1,1466,2,6,40113045,19,1307132177,0000000035,Склад,Аквафор,"Предфилтърен корпус, Викинг ПРО за студена вода",81066/040925/2,,0.0,,0.0,,
5840,5,1,1467,2,6,40113045,20,1307132177,0000000035,Склад,Аквафор,B520 PRO,81066/040925/1,,0.0,,0.0,,
5840,6,1,1470,2,6,40113045,21,1307132177,0000000035,Склад,М6,болт цинк 00933 8801 6 25 М6х25,,,0.0,,0.0,,
5840,7,1,1471,2,6,40113045,22,1307132177,0000000035,Склад,М6,гайка 00934 8001 6 М6,,,0.0,,0.0,,
5840,8,1,1472,2,6,40113045,23,1307132177,0000000035,Склад,М6,шайба цинк 00125 0001 6 М6,,,0.0,,0.0,,
5840,9,1,1482,2,6,38962146,6,1307630064,0000000036,Склад,Schrack,прекъсвач C20/3,,,0.0,,0.0,,
5840,10,1,1483,2,6,38962146,7,1307630064,0000000036,Склад,Schrack,прекъсвач C25/3,,,0.0,,0.0,,
5840,11,1,1498,2,3,46317287,3,1307634662,0000000083,Склад,Schrack,Цокъл за RS/PT5,,,0.0,,0.0,,
5840,12,1,1500,2,6,38962146,8,1307630064,0000000036,Склад,Schrack,Цокъл за RS/PT5,1459017916/161025,,0.0,,0.0,,
5840,13,1,1501,2,6,38962146,9,1307630064,0000000036,Склад,Schrack,"Реле с 14 пина, 6А",1459015834/170925/5,,0.0,,0.0,,
5840,14,1,1502,2,6,38962146,10,1307630064,0000000036,Склад,Schrack,"Реле с 14 пина, 6А",pt154,,0.0,,0.0,,
5840,15,1,1503,2,6,38962146,11,1307630064,0000000036,Склад,Schrack,реле с цокъл  6A/24V,080825/49,,0.0,,0.0,,
5840,16,1,1524,2,6,34654104,9,1307631562,0000000037,Склад,М8,гайка цинк 00934 8001 8 М8,12345,,0.0,,0.0,,
5840,17,1,1525,2,6,34654104,10,1307631562,0000000037,Склад,М8,федер шайба цинк 00127 0021 8 М8,,,0.0,,0.0,,
5840,18,1,1526,2,6,34654104,11,1307631562,0000000037,Склад,М8,шайба цинк 00125 0001 8 М8,,,0.0,,0.0,,
5840,19,1,1543,2,6,40930234,2,1307739570,0000000038,Склад,Крисметал,уплътнение CF3000 PTFE 453986 DN25,10143532/110925/pfte25,,0.0,,0.0,,
5840,20,1,1544,2,6,40930234,3,1307739570,0000000038,Склад,Крисметал,уплътнение CF3000 PTFE 453988 DN40,10144231/011025/ptfe40,,0.0,,0.0,,
5840,21,1,1567,2,6,40930234,4,1307739570,0000000038,Склад,304L,"Щуцер маркуч 304, 1/2",090925/5,,0.0,,0.0,,
5840,22,1,1568,2,6,40930234,5,1307739570,0000000038,Склад,304L,"Щуцер за маркуч 304, 1/4",090925/6,,0.0,,0.0,,
5840,23,1,1589,2,6,39090881,8,1307841153,0000000039,Склад,Swagelok,2 micron element kit for 2F series,0005245092,,0.0,,0.0,,
5840,24,1,1590,2,6,39090881,9,1307841153,0000000039,Склад,Swagelok,"Stainless steel instr., low profile sleeve",0005450661,,0.0,,0.0,,
5840,25,1,1592,2,3,42437451,3,1307632453,0000000082,Склад,Swagelok,2 micron element kit for 2F series,0005268320,,0.0,,0.0,,
5840,26,1,1601,2,6,36366208,2,1307929826,0000000040,Склад,Кранове,сферичен кран VP704000 3/4` - DN20,263496/221025,,0.0,,0.0,,
5840,27,1,1610,2,6,36366208,3,1307929826,0000000040,Склад,Заваръчни връзки,"Коляно 90o 304L заварка (48,3х2) 1 1/2``",10143532/110925/k1.1/2`,,0.0,,0.0,,
5907,0,1,1611,2,6,36366208,4,1307929826,0000000040,Склад,Заваръчни връзки,"тройник 304, заварка, 48.3х2, 1 1/2`",10143532/110925/t1.1/2`,,0.0,,0.0,,
5907,1,1,1615,2,6,36366208,5,1307929826,0000000040,Склад,М12,болт цинк 00933 8801 12 45 М12х45,12345/12,,0.0,,0.0,,
5907,2,1,1618,2,6,36366208,6,1307929826,0000000040,Склад,Тръби,"Тръба шевна 304L (60,3х2) 2``","10143532/110925/60,3",,0.0,,0.0,,
5907,3,1,1769,2,6,36366208,7,1307929826,0000000040,Склад,304L,Муфа 304L резбa 150LBS L45 1 1/2``,10143532/110925/1.1/2,,0.0,,0.0,,
5907,4,1,1841,2,6,50139290,2,1308433821,0000000041,Склад,М8,болт цинк  М8х25,090925/16,,0.0,,0.0,,
5907,5,1,1842,2,6,50139290,3,1308433821,0000000041,Склад,М8,гайка цинк М8,12345,,0.0,,0.0,,
5907,6,1,1850,2,6,50302728,2,1308443838,0000000042,Склад,Заваръчни връзки,"Коляно 90o 304L заварка (48,3х2) 1 1/2``",10143532/110925/k1.1/2`,,0.0,,0.0,,
5907,7,1,1851,2,6,50302728,3,1308443838,0000000042,Склад,Заваръчни връзки,"тройник 304, заварка, 48.3х2, 1 1/2`",10143532/110925/t1.1/2`,,0.0,,0.0,,
5907,8,1,1897,2,6,44612348,4,1308638641,0000000043,Склад,М16,болт цинк  М16х50,101025,,0.0,,0.0,,
5907,9,1,1918,2,6,44612348,5,1308638641,0000000043,Металхидрид износ,Фитинги 316,Холендър 316L PTFE ж/ж BSP 1 1/2“,,,0.0,,0.0,,
5907,10,1,1922,2,6,36515334,2,1308732561,0000000044,Склад,М16,болт цинк  М16х45,250725,,0.0,,0.0,,
5907,11,1,1937,2,6,48744990,5,1309033607,0000000045,Склад,Крепежи 500,"Шпилка, DIN 976, 8.8, vZn, M 8 x 1000",031125/2,,0.0,,0.0,,
5907,12,1,1938,2,6,48744990,6,1309033607,0000000045,Металхидрид износ,Крепежи 500,"Шпилка, DIN 976, 8.8, vZn, M 8 x 1000",031125/2,,0.0,,0.0,,
5907,13,1,1939,2,6,48744990,7,1309033607,0000000045,Склад,М8,гайка цинк М8,12345,,0.0,,0.0,,
5907,14,1,1940,2,6,48744990,8,1309033607,0000000045,Склад,М8,шайба цинк М8,201025/7,,0.0,,0.0,,
5907,15,1,1943,2,6,48744990,9,1309033607,0000000045,Склад,М16,болт цинк  М16х45,250725,,0.0,,0.0,,
5907,16,1,1944,2,6,48744990,10,1309033607,0000000045,Склад,М16,"гайка шестостенна , цинк М16",090825/12,,0.0,,0.0,,
5907,17,1,1945,2,6,48744990,11,1309033607,0000000045,Склад,Крисметал,уплътнение CF3000 PTFE 453986 DN25,10143532/110925/pfte25,,0.0,,0.0,,
5907,18,1,2025,2,6,48764191,5,1309339704,0000000048,Склад,ЛД,Гайки,261922/240925,,0.0,,0.0,,
5907,19,1,2031,2,6,48764191,6,1309339704,0000000048,Склад,Логисофт,"Simatic HMI, 7``TFT display - контролер",2505/071025/1,,0.0,,0.0,,
5907,20,1,2032,2,6,48764191,7,1309339704,0000000048,Склад,Логисофт,Simatic S7 - мемори карта,2505/071025/2,,0.0,,0.0,,
5907,21,1,2033,2,6,48764191,8,1309339704,0000000048,Склад,Логисофт,Simatic S7-1200 G2 - електроника,2505/071025/3,,0.0,,0.0,,
5907,22,1,2034,2,6,48764191,9,1309339704,0000000048,Склад,Логисофт,"Sitop PSU100L,24V/10A power supply input - захр.",2505/071025/4,,0.0,,0.0,,
5907,23,1,2043,2,6,48764191,2,1309339704,0000000048,Склад,М8,болт цинк  М8х16,241025/26,,10.0,бр.,30.0,бр.,
5907,24,1,2044,2,6,48764191,3,1309339704,0000000048,Склад,М8,гайка цинк М8,12345,,50.0,бр.,70.0,бр.,
5907,25,1,2046,2,6,48764191,4,1309339704,0000000048,Склад,М8,шайба цинк М8,201025/7,,10.0,бр.,74.0,бр.,
5907,26,1,2051,2,6,48764191,10,1309339704,0000000048,Склад,Тръби,"Тръба шевна 304L (60,3х2) 2``",28082025/5,,0.0,,0.0,,
6003,0,1,2067,2,6,41471516,2,1309432034,0000000049,Склад,Тръби,Тръба шевна 304L (33.7x2) 1``,28082025/3,,0.0,,0.0,,
6003,1,1,2072,2,6,41471516,3,1309432034,0000000049,Склад,Тръби,"Тръба шевна 304L (48,3х2) 1 1/2``",10143532/110925/48.3,,0.0,,0.0,,
6003,2,1,2075,2,6,41471516,4,1309432034,0000000049,Склад,Климатех,Тръба оребрена (25х2 - 50) 2м,,,0.0,,0.0,,
6003,3,1,2076,2,6,41471516,4,1309432034,0000000049,Склад,Климатех,Тръба оребрена (25х2 - 50) 2м,,,0.0,,0.0,,
6003,4,1,2106,2,3,35953555,9,1309761655,0000000105,Склад,Schrack,Отвертка права 2.4х75,,,0.0,,0.0,,
6003,5,1,2107,2,3,35953555,10,1309761655,0000000105,Склад,Schrack,Табло с 2 врати 1000х1000х300,,,0.0,,0.0,,
6003,6,1,2123,2,3,49636250,2,1309835535,0000000107,Склад,Schrack,"Пр. клема 2,5мм, сива, двуредна, YBK 2,5-2F",,,0.0,,0.0,,
6003,7,1,2124,2,3,49636250,3,1309835535,0000000107,Склад,Schrack,Крайна секция YBK 2F,,,0.0,,0.0,,
6003,8,1,2125,2,3,49636250,4,1309835535,0000000107,Склад,Schrack,"Пр. клема триредна, 2,5мм, YBK 2,5-3F",,,0.0,,0.0,,
6003,9,1,2126,2,3,49636250,5,1309835535,0000000107,Склад,Schrack,Кр. скоба за DIN релса,,,0.0,,0.0,,
6003,10,1,2127,2,3,49636250,6,1309835535,0000000107,Склад,Schrack,"Пружинна клема, YBK 6mm",,,0.0,,0.0,,
6003,11,1,2128,2,3,49636250,7,1309835535,0000000107,Склад,Кабели и накрайници,"Кабелен накрайник 6mm, 0.34mm",,,0.0,,0.0,,
